date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:22	233985/233985	---M--	200	added ('OK')	image/png	etag:%226447d067-39201%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/clients_rotating.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/clients_rotating.png	(from https://easebuzz.in/)
14:42:22	423618/423618	---M--	200	added ('OK')	image/png	etag:%226447d067-676c2%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/neobanking_banner.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/neobanking_banner.png	(from https://easebuzz.in/)
14:42:22	890439/890439	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-d9647%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/matrix_pattern.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/matrix_pattern.svg	(from https://easebuzz.in/)
14:42:23	2162/2162	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-872%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/pipe_pattern.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/pipe_pattern.svg	(from https://easebuzz.in/)
14:42:23	1423/1423	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-58f%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/plug_and_play_apis.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/plug_and_play_apis.svg	(from https://easebuzz.in/)
14:42:23	171116/171116	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:19%20GMT	https://easebuzz.in/neo/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/neo/index.html	(from https://easebuzz.in/)
14:42:23	1454/1454	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-5ae%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/unified_dashboard.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/unified_dashboard.svg	(from https://easebuzz.in/)
14:42:23	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-320%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/high_success_rates.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/high_success_rates.svg	(from https://easebuzz.in/)
14:42:24	1533/1533	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-5fd%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/100__secure_and_reliable.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/100__secure_and_reliable.svg	(from https://easebuzz.in/)
14:42:24	1478/1478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-5c6%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/quick_onboarding.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/quick_onboarding.svg	(from https://easebuzz.in/)
14:42:24	770/770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-302%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/24_7_customer_support.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/24_7_customer_support.svg	(from https://easebuzz.in/)
14:42:24	1859/1859	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-743%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/100+_payment_options.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/why_easebuzz/100+_payment_options.svg	(from https://easebuzz.in/)
14:42:24	157573/157573	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:21%20GMT	https://easebuzz.in/smartx-expense-management/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/smartx-expense-management/index.html	(from https://easebuzz.in/)
14:42:25	1828/1828	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-724%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/excel_plugin.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/excel_plugin.svg	(from https://easebuzz.in/)
14:42:25	1016/1016	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-3f8%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/card_tokenization.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/card_tokenization.svg	(from https://easebuzz.in/)
14:42:25	141645/141645	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:21%20GMT	https://easebuzz.in/tax-payments/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/tax-payments/index.html	(from https://easebuzz.in/)
14:42:25	1727/1727	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-6bf%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/bulk_penny_drop.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/bulk_penny_drop.svg	(from https://easebuzz.in/)
14:42:25	2676/2676	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-a74%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/adv_penny_drop.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/adv_penny_drop.svg	(from https://easebuzz.in/)
14:42:26	3296/3296	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-ce0%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/challan_for_GST.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/challan_for_GST.svg	(from https://easebuzz.in/)
14:42:26	1477/1477	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-5c5%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/multi_lingual.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/whats_new/multi_lingual.svg	(from https://easebuzz.in/)
14:42:26	207623/207623	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:22%20GMT	https://easebuzz.in/use-cases/education/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/education/index.html	(from https://easebuzz.in/)
14:42:26	491803/491803	---M--	200	added ('OK')	image/png	etag:%226447d067-7811b%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/payment_options.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/payment_options.png	(from https://easebuzz.in/)
14:42:26	37718/37718	---M--	200	added ('OK')	image/png	etag:%226447d067-9356%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/dexpert_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/dexpert_photo.png	(from https://easebuzz.in/)
14:42:26	5712/5712	---M--	200	added ('OK')	image/png	etag:%226447d067-1650%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/dexpert_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/dexpert_logo.png	(from https://easebuzz.in/)
14:42:26	35402/35402	---M--	200	added ('OK')	image/png	etag:%226447d067-8a4a%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bb_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bb_photo.png	(from https://easebuzz.in/)
14:42:27	42511/42511	---M--	200	added ('OK')	image/png	etag:%226447d067-a60f%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bb_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bb_logo.png	(from https://easebuzz.in/)
14:42:27	183381/183381	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:23%20GMT	https://easebuzz.in/use-cases/ecommerce/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/ecommerce/index.html	(from https://easebuzz.in/)
14:42:27	37802/37802	---M--	200	added ('OK')	image/png	etag:%226447d067-93aa%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/gps_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/gps_photo.png	(from https://easebuzz.in/)
14:42:27	8911/8911	---M--	200	added ('OK')	image/png	etag:%226447d067-22cf%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/gps_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/gps_logo.png	(from https://easebuzz.in/)
14:42:28	34995/34995	---M--	200	added ('OK')	image/png	etag:%226447d067-88b3%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/fsw_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/fsw_photo.png	(from https://easebuzz.in/)
14:42:28	7632/7632	---M--	200	added ('OK')	image/png	etag:%226447d067-1dd0%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/fsw_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/fsw_logo.png	(from https://easebuzz.in/)
14:42:28	34188/34188	---M--	200	added ('OK')	image/png	etag:%226447d067-858c%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/parul_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/parul_photo.png	(from https://easebuzz.in/)
14:42:28	167964/167964	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:25%20GMT	https://easebuzz.in/use-cases/real-estate/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/real-estate/index.html	(from https://easebuzz.in/)
14:42:28	57684/57684	---M--	200	added ('OK')	image/png	etag:%226447d067-e154%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/parul_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/parul_logo.png	(from https://easebuzz.in/)
14:42:29	35135/35135	---M--	200	added ('OK')	image/png	etag:%226447d067-893f%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bodhiai_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bodhiai_photo.png	(from https://easebuzz.in/)
14:42:29	12845/12845	---M--	200	added ('OK')	image/png	etag:%226447d067-322d%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bodhiai_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/bodhiai_logo.png	(from https://easebuzz.in/)
14:42:29	164108/164108	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:25%20GMT	https://easebuzz.in/use-cases/marketplace/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/marketplace/index.html	(from https://easebuzz.in/)
14:42:29	37668/37668	---M--	200	added ('OK')	image/png	etag:%226447d067-9324%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/Biju.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/Biju.png	(from https://easebuzz.in/)
14:42:29	46101/46101	---M--	200	added ('OK')	image/png	etag:%226447d067-b415%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/sbbu_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/sbbu_logo.png	(from https://easebuzz.in/)
14:42:30	32316/32316	---M--	200	added ('OK')	image/png	etag:%226447d067-7e3c%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/docopd_photo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/docopd_photo.png	(from https://easebuzz.in/)
14:42:30	163602/163602	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:26%20GMT	https://easebuzz.in/use-cases/saas-and-erp/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp/index.html	(from https://easebuzz.in/)
14:42:30	20130/20130	---M--	200	added ('OK')	image/png	etag:%226447d067-4ea2%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/docopd_logo.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/testimonial/docopd_logo.png	(from https://easebuzz.in/)
14:42:30	6606/6606	---M--	200	added ('OK')	image/png	etag:%226305f7ac-19ce%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/smsoft.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/smsoft.png	(from https://easebuzz.in/)
14:42:30	5037/5037	---M--	200	added ('OK')	image/png	etag:%226305f7ac-13ad%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/smchoice.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/smchoice.png	(from https://easebuzz.in/)
14:42:31	3704/3704	---M--	200	added ('OK')	image/png	etag:%226305f7ac-e78%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/partner_badge.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/partner_badge.png	(from https://easebuzz.in/)
14:42:31	4612/4612	---M--	200	added ('OK')	image/png	etag:%226305f7ac-1204%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/qualified_software.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/badges/qualified_software.png	(from https://easebuzz.in/)
14:42:31	182576/182576	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:27%20GMT	https://easebuzz.in/about/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/about/index.html	(from https://easebuzz.in/)
14:42:31	32217/32217	---M--	200	added ('OK')	image/png	etag:%226447d067-7dd9%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/appreciation.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/appreciation.png	(from https://easebuzz.in/)
14:42:31	94636/94636	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-171ac%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/PS.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/PS.svg	(from https://easebuzz.in/)
14:42:32	6094/6094	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d067-17ce%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/buzzing_for_bharat.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/buzzing_for_bharat.svg	(from https://easebuzz.in/)
14:42:32	158742/158742	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:28%20GMT	https://easebuzz.in/partner/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/partner/index.html	(from https://easebuzz.in/)
14:42:32	5025/5025	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d066-13a1%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/logo-red.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/logo-red.svg	(from https://easebuzz.in/)
14:42:32	532/532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d066-214%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon1.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon1.svg	(from https://easebuzz.in/)
14:42:32	392474/392474	---M--	200	added ('OK')	image/png	etag:%226447d067-5fd1a%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/buzzing_banner_bg.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/homepage_new/buzzing_banner_bg.png	(from https://easebuzz.in/)
14:42:33	663/663	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d066-297%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon2.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon2.svg	(from https://easebuzz.in/)
14:42:33	1649/1649	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22651d6340-671%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/twitter-icon.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/twitter-icon.svg	(from https://easebuzz.in/)
14:42:33	149274/149274	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:29%20GMT	https://easebuzz.in/contact/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/contact/index.html	(from https://easebuzz.in/)
14:42:33	684/684	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d066-2ac%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon4.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon4.svg	(from https://easebuzz.in/)
14:42:34	152160/152160	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:30%20GMT	https://easebuzz.in/careers	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/careers.html	(from https://easebuzz.in/)
14:42:34	125127/125127	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:30%20GMT	https://easebuzz.in/security	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/security.html	(from https://easebuzz.in/)
14:42:34	176851/176851	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:30%20GMT	https://easebuzz.in/customer-stories/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/customer-stories/index.html	(from https://easebuzz.in/)
14:42:34	336775/336775	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:30%20GMT	https://easebuzz.in/grievance	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/grievance.html	(from https://easebuzz.in/)
14:42:34	924/924	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:30%20GMT	https://easebuzz.in/newsletter/buzzing-for-bharat/q2fy23	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/newsletter/buzzing-for-bharat/q2fy23.html	(from https://easebuzz.in/)
14:42:34	581/581	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d066-245%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon5.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/icon5.svg	(from https://easebuzz.in/)
14:42:35	1807/1807	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226447d066-70f%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/android.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/home/android.svg	(from https://easebuzz.in/)
14:42:35	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%226305f7b0-15d9d%22	https://easebuzz.in/static/base/assets_aug_2021/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/js/jquery-3.6.0.min.js	(from https://easebuzz.in/)
14:42:35	168129/168129	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:12:31%20GMT	https://easebuzz.in/pricing/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/pricing/index.html	(from https://easebuzz.in/)
14:42:35	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%226305f7ae-bf30%22	https://easebuzz.in/static/base/assets_aug_2021/js/bootstrap.min.js	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/js/bootstrap.min.js	(from https://easebuzz.in/)
